"idrefformula","idherbsmed","idcrude","composition","unit"
"F03377","J03377","S00265","",""
"F03377","J03377","S00325","",""
"F03377","J03377","S00818","",""
"F03378","J03378","S00042","",""
"F03378","J03378","S00216","",""
"F03378","J03378","S00858","",""
"F03378","J03378","S00967","",""
"F03379","J03379","S00151","",""
"F03379","J03379","S00216","",""
"F03379","J03379","S00318","",""
"F03379","J03379","S00436","",""
"F03379","J03379","S00749","",""
"F03380","J03380","S00168","",""
"F03380","J03380","S00317","",""
"F03380","J03380","S00325","",""
"F03380","J03380","S00483","",""
"F03380","J03380","S00749","",""
"F03380","J03380","S00892","",""
"F03381","J03381","S00168","",""
"F03381","J03381","S00317","",""
"F03381","J03381","S00325","",""
"F03381","J03381","S00436","",""
"F03381","J03381","S00483","",""
"F03381","J03381","S00749","",""
"F03382","J03382","S00036","",""
"F03383","J03383","S00216","",""
"F03383","J03383","S00462","",""
"F03383","J03383","S00779","",""
"F03383","J03383","S00821","",""
"F03384","J03384","S00325","",""
"F03384","J03384","S00821","",""
"F03384","J03384","S01124","",""
"F03385","J03385","S00147","",""
"F03385","J03385","S00216","",""
"F03385","J03385","S00325","",""
"F03385","J03385","S00462","",""
"F03385","J03385","S00779","",""
"F03385","J03385","S00821","",""
"F03386","J03386","S00066","",""
"F03386","J03386","S00673","",""
"F03386","J03386","S00724","",""
"F03387","J03387","S00489","",""
"F03388","J03388","S00172","",""
"F03388","J03388","S00483","",""
"F03389","J03389","S00183","",""
"F03389","J03389","S00318","",""
"F03389","J03389","S00377","",""
"F03389","J03389","S00562","",""
"F03390","J03390","S00325","",""
"F03390","J03390","S00393","",""
"F03390","J03390","S00415","",""
"F03390","J03390","S00605","",""
"F03390","J03390","S00931","",""
"F03391","J03391","S00317","",""
"F03391","J03391","S00319","",""
"F03391","J03391","S00483","",""
"F03391","J03391","S00888","",""
"F03391","J03391","S01130","",""
"F03392","J03392","S00318","",""
"F03392","J03392","S00436","",""
"F03392","J03392","S00483","",""
"F03392","J03392","S00687","",""
"F03392","J03392","S00899","",""
"F03393","J03393","S00168","",""
"F03393","J03393","S00325","",""
"F03393","J03393","S00344","",""
"F03393","J03393","S00436","",""
"F03393","J03393","S00483","",""
"F03393","J03393","S00779","",""
"F03393","J03393","S01083","",""
"F03394","J03394","S00168","",""
"F03394","J03394","S00325","",""
"F03394","J03394","S00344","",""
"F03394","J03394","S00436","",""
"F03394","J03394","S00483","",""
"F03394","J03394","S00779","",""
"F03394","J03394","S01083","",""
"F03395","J03395","S00394","",""
"F03396","J03396","S01128","",""
"F03397","J03397","S01129","",""
"F03398","J03398","S00873","",""
"F03399","J03399","S00066","",""
"F03399","J03399","S00183","",""
"F03399","J03399","S00200","",""
"F03399","J03399","S00216","",""
"F03399","J03399","S00325","",""
"F03399","J03399","S00662","",""
"F03400","J03400","S00483","",""
"F03401","J03401","S00724","",""
"F03402","J03402","S00066","",""
"F03402","J03402","S00183","",""
"F03402","J03402","S00216","",""
"F03402","J03402","S00325","",""
"F03402","J03402","S00673","",""
"F03403","J03403","S00724","",""
"F03403","J03403","S00953","",""
"F03403","J03403","S00980","",""
"F03404","J03404","S00899","",""
"F03405","J03405","S00183","",""
"F03405","J03405","S00536","",""
"F03405","J03405","S00724","",""
"F03405","J03405","S00788","",""
"F03405","J03405","S00812","",""
"F03405","J03405","S00953","",""
"F03405","J03405","S00980","",""
"F03406","J03406","S00562","",""
"F03407","J03407","S00046","",""
"F03407","J03407","S00066","",""
"F03407","J03407","S00673","",""
"F03407","J03407","S00674","",""
"F03407","J03407","S00724","",""
"F03408","J03408","S00216","",""
"F03408","J03408","S00325","",""
"F03408","J03408","S00562","",""
"F03408","J03408","S01083","",""
"F03408","J03408","S01088","",""
"F03409","J03409","S00724","",""
"F03409","J03409","S00953","",""
"F03409","J03409","S00980","",""
"F03410","J03410","S00296","",""
"F03410","J03410","S00562","",""
"F03410","J03410","S00697","",""
"F03410","J03410","S00818","",""
"F03410","J03410","S01128","",""
"F03411","J03411","S00377","",""
"F03411","J03411","S00415","",""
"F03411","J03411","S00608","",""
"F03411","J03411","S00779","",""
"F03411","J03411","S01124","",""
"F03412","J03412","S00724","",""
"F03413","J03413","S00216","",""
"F03413","J03413","S00318","",""
"F03413","J03413","S00377","",""
"F03413","J03413","S00808","",""
"F03413","J03413","S01035","",""
"F03414","J03414","S00318","",""
"F03414","J03414","S00808","",""
"F03414","J03414","S01035","",""
"F03415","J03415","S00318","",""
"F03416","J03416","S00326","",""
"F03417","J03417","S00296","",""
"F03417","J03417","S00318","",""
"F03417","J03417","S00429","",""
"F03417","J03417","S00470","",""
"F03417","J03417","S00562","",""
"F03418","J03418","S00774","",""
"F03419","J03419","S00444","",""
"F03420","J03420","S00444","",""
"F03421","J03421","S00444","",""
"F03422","J03422","S00128","",""
"F03423","J03423","S00266","",""
"F03423","J03423","S00278","",""
"F03423","J03423","S00397","",""
"F03424","J03424","S00325","",""
"F03424","J03424","S00419","",""
"F03425","J03425","S00318","",""
"F03425","J03425","S00390","",""
"F03425","J03425","S00818","",""
"F03425","J03425","S00821","",""
"F03425","J03425","S01128","",""
"F03426","J03426","S00788","",""
"F03427","J03427","S00312","",""
"F03427","J03427","S00537","",""
"F03427","J03427","S00950","",""
"F03428","J03428","S00679","",""
"F03429","J03429","S00679","",""
"F03430","J03430","S00674","",""
"F03431","J03431","S00069","",""
"F03431","J03431","S00390","",""
"F03431","J03431","S00397","",""
"F03431","J03431","S00562","",""
"F03431","J03431","S00573","",""
"F03431","J03431","S01128","",""
"F03432","J03432","S00483","",""
"F03432","J03432","S00687","",""
"F03432","J03432","S00808","",""
"F03432","J03432","S00888","",""
"F03433","J03433","S00051","",""
"F03433","J03433","S00318","",""
"F03433","J03433","S00343","",""
"F03433","J03433","S00436","",""
"F03433","J03433","S00483","",""
"F03433","J03433","S00749","",""
"F03433","J03433","S00808","",""
"F03434","J03434","S00130","",""
"F03434","J03434","S00562","",""
"F03434","J03434","S00705","",""
"F03434","J03434","S01128","",""
"F03435","J03435","S00172","",""
"F03435","J03435","S00483","",""
"F03436","J03436","S00284","",""
"F03436","J03436","S00673","",""
"F03436","J03436","S00822","",""
"F03436","J03436","S01030","",""
"F03436","J03436","S01128","",""
"F03437","J03437","S00283","",""
"F03437","J03437","S00419","",""
"F03437","J03437","S00673","",""
"F03437","J03437","S00822","",""
"F03437","J03437","S01030","",""
"F03437","J03437","S01128","",""
"F03438","J03438","S00394","",""
"F03439","J03439","S00130","",""
"F03439","J03439","S00151","",""
"F03439","J03439","S00192","",""
"F03439","J03439","S00325","",""
"F03439","J03439","S00642","",""
"F03440","J03440","S00065","",""
"F03440","J03440","S00183","",""
"F03440","J03440","S00200","",""
"F03440","J03440","S00325","",""
"F03441","J03441","S00183","",""
"F03441","J03441","S00325","",""
"F03441","J03441","S00348","",""
"F03441","J03441","S00470","",""
"F03441","J03441","S01124","",""
"F03442","J03442","S00088","",""
"F03442","J03442","S00216","",""
"F03442","J03442","S00325","",""
"F03442","J03442","S00537","",""
"F03442","J03442","S00724","",""
"F03442","J03442","S00788","",""
"F03443","J03443","S01093","",""
"F03444","J03444","S00317","",""
"F03444","J03444","S00318","",""
"F03444","J03444","S00573","",""
"F03444","J03444","S00697","",""
"F03444","J03444","S00821","",""
"F03444","J03444","S00936","",""
"F03444","J03444","S01128","",""
"F03445","J03445","S00216","",""
"F03445","J03445","S00318","",""
"F03445","J03445","S00325","",""
"F03445","J03445","S00382","",""
"F03445","J03445","S00713","",""
"F03445","J03445","S00838","",""
"F03445","J03445","S00927","",""
"F03445","J03445","S01019","",""
"F03445","J03445","S01124","",""
"F03446","J03446","S00494","",""
"F03447","J03447","S00066","",""
"F03448","J03448","S00494","",""
"F03449","J03449","S01025","",""
"F03450","J03450","S00228","",""
"F03450","J03450","S00325","",""
"F03450","J03450","S00415","",""
"F03450","J03450","S00697","",""
"F03450","J03450","S01093","",""
"F03451","J03451","S00394","",""
"F03451","J03451","S00419","",""
"F03451","J03451","S00740","",""
"F03451","J03451","S00818","",""
"F03451","J03451","S01078","",""
"F03452","J03452","S00066","",""
"F03452","J03452","S00147","",""
"F03452","J03452","S00216","",""
"F03452","J03452","S00325","",""
"F03452","J03452","S00821","",""
"F03452","J03452","S00838","",""
"F03452","J03452","S01124","",""
"F03453","J03453","S00536","",""
"F03454","J03454","S00562","",""
"F03454","J03454","S00727","",""
"F03454","J03454","S01035","",""
"F03454","J03454","S01128","",""
"F03455","J03455","S00562","",""
"F03455","J03455","S00727","",""
"F03455","J03455","S00821","",""
"F03455","J03455","S01035","",""
"F03455","J03455","S01124","",""
"F03455","J03455","S01128","",""
"F03456","J03456","S01128","",""
"F03457","J03457","S00724","",""
"F03458","J03458","S00318","",""
"F03458","J03458","S00808","",""
"F03458","J03458","S01035","",""
"F03459","J03459","S00066","",""
"F03459","J03459","S01062","",""
"F03460","J03460","S00325","",""
"F03461","J03461","S00151","",""
"F03461","J03461","S00192","",""
"F03461","J03461","S00318","",""
"F03461","J03461","S00377","",""
"F03461","J03461","S01050","",""
"F03461","J03461","S01124","",""
"F03462","J03462","S00151","",""
"F03462","J03462","S00192","",""
"F03462","J03462","S00318","",""
"F03462","J03462","S00377","",""
"F03462","J03462","S00779","",""
"F03462","J03462","S01050","",""
"F03462","J03462","S01124","",""
"F03463","J03463","S00407","",""
"F03463","J03463","S00454","",""
"F03463","J03463","S00562","",""
"F03463","J03463","S00573","",""
"F03463","J03463","S00652","",""
"F03463","J03463","S01128","",""
"F03464","J03464","S00454","",""
"F03464","J03464","S00562","",""
"F03464","J03464","S00573","",""
"F03464","J03464","S00643","",""
"F03464","J03464","S00652","",""
"F03464","J03464","S01128","",""
"F03465","J03465","S00454","",""
"F03465","J03465","S00562","",""
"F03465","J03465","S00573","",""
"F03465","J03465","S00652","",""
"F03465","J03465","S00694","",""
"F03465","J03465","S01128","",""
"F03466","J03466","S00317","",""
"F03466","J03466","S00318","",""
"F03466","J03466","S00573","",""
"F03466","J03466","S00697","",""
"F03466","J03466","S00821","",""
"F03466","J03466","S00935","",""
"F03466","J03466","S01128","",""
"F03467","J03467","S00201","",""
"F03468","J03468","S00317","",""
"F03468","J03468","S00483","",""
"F03468","J03468","S00899","",""
"F03469","J03469","S00128","",""
"F03470","J03470","S00808","",""
"F03471","J03471","S00147","",""
"F03471","J03471","S00151","",""
"F03471","J03471","S00318","",""
"F03471","J03471","S00325","",""
"F03471","J03471","S01128","",""
"F03472","J03472","S00147","",""
"F03472","J03472","S00151","",""
"F03472","J03472","S00318","",""
"F03472","J03472","S00325","",""
"F03472","J03472","S00779","",""
"F03472","J03472","S01128","",""
"F03473","J03473","S00168","",""
"F03473","J03473","S00318","",""
"F03473","J03473","S00436","",""
"F03473","J03473","S00483","",""
"F03473","J03473","S00687","",""
"F03473","J03473","S01083","",""
"F03473","J03473","S01110","",""
"F03474","J03474","S00394","",""
"F03474","J03474","S00419","",""
"F03474","J03474","S00740","",""
"F03474","J03474","S00818","",""
"F03475","J03475","S00394","",""
"F03475","J03475","S00419","",""
"F03475","J03475","S00740","",""
"F03475","J03475","S00818","",""
"F03475","J03475","S01078","",""
"F03476","J03476","S00211","",""
"F03477","J03477","S00318","",""
"F03477","J03477","S00377","",""
"F03477","J03477","S00436","",""
"F03477","J03477","S00705","",""
"F03477","J03477","S01083","",""
"F03477","J03477","S01130","",""
"F03478","J03478","S00325","",""
"F03478","J03478","S00429","",""
"F03478","J03478","S00808","",""
"F03478","J03478","S00838","",""
"F03478","J03478","S01128","",""
"F03479","J03479","S00317","",""
"F03480","J03480","S00088","",""
"F03480","J03480","S00724","",""
"F03481","J03481","S00419","",""
"F03482","J03482","S00429","",""
"F03482","J03482","S00470","",""
"F03482","J03482","S00659","",""
"F03482","J03482","S01128","",""
"F03483","J03483","S00429","",""
"F03483","J03483","S00470","",""
"F03483","J03483","S00659","",""
"F03483","J03483","S01058","",""
"F03484","J03484","S00429","",""
"F03484","J03484","S00470","",""
"F03484","J03484","S00659","",""
"F03484","J03484","S00808","",""
"F03485","J03485","S00266","",""
"F03485","J03485","S00278","",""
"F03485","J03485","S00397","",""
"F03486","J03486","S00318","",""
"F03487","J03487","S01093","",""
"F03488","J03488","S00151","",""
"F03488","J03488","S00192","",""
"F03488","J03488","S00318","",""
"F03488","J03488","S00377","",""
"F03488","J03488","S01050","",""
"F03488","J03488","S01124","",""
"F03489","J03489","S00201","",""
"F03489","J03489","S00216","",""
"F03489","J03489","S00287","",""
"F03489","J03489","S00325","",""
"F03489","J03489","S00953","",""
"F03490","J03490","S00704","",""
"F03491","J03491","S00718","",""
"F03492","J03492","S00278","",""
"F03493","J03493","S00266","",""
"F03493","J03493","S00397","",""
"F03494","J03494","S00266","",""
"F03494","J03494","S00397","",""
"F03495","J03495","S00318","",""
"F03495","J03495","S01035","",""
"F03496","J03496","S00266","",""
"F03496","J03496","S00278","",""
"F03496","J03496","S00397","",""
"F03496","J03496","S00575","",""
"F03496","J03496","S00640","",""
"F03496","J03496","S00967","",""
"F03497","J03497","S00397","",""
"F03498","J03498","S00266","",""
"F03498","J03498","S00397","",""
"F03499","J03499","S00575","",""
"F03499","J03499","S00640","",""
"F03499","J03499","S00718","",""
"F03499","J03499","S00869","",""
"F03499","J03499","S00908","",""
"F03500","J03500","S00430","",""
"F03501","J03501","S00575","",""
"F03501","J03501","S00718","",""
"F03501","J03501","S00967","",""
"F03502","J03502","S00198","",""
"F03503","J03503","S00397","",""
"F03504","J03504","S00278","",""
"F03504","J03504","S00397","",""
"F03504","J03504","S00646","",""
"F03505","J03505","S00069","",""
"F03506","J03506","S00266","",""
"F03506","J03506","S00278","",""
"F03506","J03506","S00397","",""
"F03507","J03507","S00278","",""
"F03507","J03507","S00397","",""
"F03507","J03507","S00430","",""
"F03508","J03508","S00397","",""
"F03509","J03509","S00266","",""
"F03509","J03509","S00278","",""
"F03509","J03509","S00397","",""
"F03510","J03510","S01128","",""
"F03511","J03511","S00325","",""
"F03512","J03512","S00141","",""
"F03512","J03512","S00159","",""
"F03512","J03512","S00224","",""
"F03512","J03512","S00348","",""
"F03512","J03512","S00508","",""
"F03512","J03512","S00740","",""
"F03512","J03512","S00872","",""
"F03512","J03512","S00987","",""
"F03512","J03512","S01107","",""
"F03512","J03512","S01122","",""
"F03513","J03513","S00159","",""
"F03513","J03513","S00224","",""
"F03513","J03513","S00433","",""
"F03513","J03513","S00466","",""
"F03513","J03513","S00740","",""
"F03513","J03513","S00888","",""
"F03513","J03513","S01122","",""
"F03514","J03514","S00792","",""
"F03514","J03514","S00826","",""
"F03514","J03514","S00980","",""
"F03514","J03514","S01025","",""
"F03515","J03515","S00312","",""
"F03516","J03516","S01074","",""
"F03517","J03517","S00725","",""
"F03517","J03517","S00825","",""
"F03517","J03517","S00953","",""
"F03517","J03517","S00980","",""
"F03518","J03518","S00266","",""
"F03518","J03518","S00278","",""
"F03518","J03518","S00397","",""
"F03519","J03519","S00066","",""
"F03520","J03520","S00128","",""
"F03521","J03521","S00147","",""
"F03522","J03522","S00414","",""
"F03523","J03523","S00210","",""
"F03524","J03524","S00216","",""
"F03525","J03525","S00564","",""
"F03526","J03526","S00326","",""
"F03527","J03527","S00325","",""
"F03528","J03528","S00980","",""
"F03529","J03529","S00379","",""
"F03530","J03530","S00494","",""
"F03531","J03531","S00499","",""
"F03532","J03532","S00505","",""
"F03533","J03533","S00476","",""
"F03534","J03534","S00788","",""
"F03535","J03535","S00794","",""
"F03536","J03536","S00163","",""
"F03536","J03536","S00210","",""
"F03536","J03536","S00326","",""
"F03536","J03536","S00564","",""
"F03536","J03536","S00774","",""
